Date,Open,High,Low,Close
"Nov 08, 2018",6522.27,6536.92,6438.53,6453.72
"Nov 09, 2018",6442.6,6456.46,6373.37,6385.62
"Nov 10, 2018",6386.13,6437.28,6385.31,6409.22
"Nov 11, 2018",6413.63,6423.25,6350.17,6411.27
"Nov 12, 2018",6411.76,6434.21,6360.47,6371.27
"Nov 13, 2018",6373.19,6395.27,6342.67,6359.49
"Nov 14, 2018",6351.24,6371.55,5544.09,5738.35
"Nov 15, 2018",5736.15,5774.82,5358.38,5648.03
"Nov 16, 2018",5645.32,5657.02,5498.94,5575.55
"Nov 17, 2018",5578.58,5578.58,5519.56,5554.33
"Nov 18, 2018",5559.74,5653.61,5559.74,5623.54
"Nov 19, 2018",5620.78,5620.78,4842.91,4871.49
"Nov 20, 2018",4863.93,4951.61,4272.11,4451.87
"Nov 21, 2018",4465.54,4675.73,4343.98,4602.17
"Nov 22, 2018",4611.57,4629.64,4365.64,4365.94
"Nov 23, 2018",4360.7,4396.42,4195.68,4347.11
"Nov 24, 2018",4347.69,4413.09,3795.16,3880.76
"Nov 25, 2018",3880.78,4120.87,3585.06,4009.97
"Nov 26, 2018",4015.07,4107.14,3643.92,3779.13
"Nov 27, 2018",3765.95,3862.96,3661.01,3820.72
"Nov 28, 2018",3822.47,4385.9,3822.47,4257.42
"Nov 29, 2018",4269.0,4413.02,4145.77,4278.85
"Nov 30, 2018",4289.09,4322.98,3942.82,4017.27
"Dec 01, 2018",4024.46,4309.38,3969.71,4214.67
"Dec 02, 2018",4200.73,4301.52,4110.98,4139.88
"Dec 03, 2018",4147.32,4155.98,3840.45,3894.13
"Dec 04, 2018",3886.29,4075.63,3832.75,3956.89
"Dec 05, 2018",3958.89,3969.54,3753.99,3753.99
"Dec 06, 2018",3754.07,3874.97,3521.1,3521.1
"Dec 07, 2018",3512.59,3512.59,3280.23,3419.94
"Dec 08, 2018",3421.91,3506.04,3350.65,3476.11
"Dec 09, 2018",3473.23,3685.31,3469.09,3614.23
"Dec 10, 2018",3612.05,3647.33,3470.14,3502.66
"Dec 11, 2018",3497.55,3513.19,3392.25,3424.59
"Dec 12, 2018",3421.46,3534.23,3413.48,3486.95
"Dec 13, 2018",3487.88,3489.74,3298.13,3313.68
"Dec 14, 2018",3311.75,3329.56,3206.54,3242.48
"Dec 15, 2018",3244.0,3275.38,3191.3,3236.76
"Dec 16, 2018",3236.27,3305.75,3233.82,3252.84
"Dec 17, 2018",3253.12,3597.92,3253.12,3545.86
"Dec 18, 2018",3544.76,3701.35,3487.17,3696.06
"Dec 19, 2018",3706.82,3949.32,3687.23,3745.95
"Dec 20, 2018",3742.2,4191.23,3728.97,4134.44
"Dec 21, 2018",4133.7,4198.43,3850.95,3896.54
"Dec 22, 2018",3898.08,4014.18,3855.74,4014.18
"Dec 23, 2018",4020.99,4085.72,3976.41,3998.98
"Dec 24, 2018",4000.33,4271.79,4000.33,4078.6
"Dec 25, 2018",4081.03,4089.56,3760.02,3815.49
"Dec 26, 2018",3819.67,3893.36,3769.86,3857.3
"Dec 27, 2018",3854.69,3874.42,3645.45,3654.83
"Dec 28, 2018",3653.13,3956.14,3642.63,3923.92
"Dec 29, 2018",3932.49,3963.76,3820.41,3820.41
"Dec 30, 2018",3822.38,3901.91,3797.22,3865.95
"Dec 31, 2018",3866.84,3868.74,3725.87,3742.7
"Jan 01, 2019",3746.71,3850.91,3707.23,3843.52
"Jan 02, 2019",3849.22,3947.98,3817.41,3943.41
"Jan 03, 2019",3931.05,3935.69,3826.22,3836.74
"Jan 04, 2019",3832.04,3865.93,3783.85,3857.72
"Jan 05, 2019",3851.97,3904.9,3836.9,3845.19
"Jan 06, 2019",3836.52,4093.3,3826.51,4076.63
"Jan 07, 2019",4078.58,4092.61,4020.89,4025.25
"Jan 08, 2019",4028.47,4109.02,3996.96,4030.85
"Jan 09, 2019",4031.55,4068.4,4022.66,4035.3
"Jan 10, 2019",4034.41,4064.07,3659.17,3678.92
"Jan 11, 2019",3674.02,3713.88,3653.07,3687.37
"Jan 12, 2019",3686.97,3698.98,3653.81,3661.3
"Jan 13, 2019",3658.87,3674.76,3544.93,3552.95
"Jan 14, 2019",3557.31,3727.84,3552.29,3706.05
"Jan 15, 2019",3704.22,3720.15,3619.95,3630.68
"Jan 16, 2019",3631.51,3685.78,3624.67,3655.01
"Jan 17, 2019",3651.87,3680.14,3621.96,3678.56
"Jan 18, 2019",3677.99,3682.52,3637.08,3657.84
"Jan 19, 2019",3652.38,3758.53,3652.38,3728.57
"Jan 20, 2019",3725.45,3743.39,3583.02,3601.01
"Jan 21, 2019",3600.37,3608.84,3558.54,3576.03
"Jan 22, 2019",3575.08,3620.75,3539.72,3604.58
"Jan 23, 2019",3605.56,3623.07,3565.31,3585.12
"Jan 24, 2019",3584.5,3616.09,3569.09,3600.87
"Jan 25, 2019",3607.39,3612.93,3575.6,3599.77
"Jan 26, 2019",3599.72,3654.93,3593.35,3602.46
"Jan 27, 2019",3604.69,3612.67,3567.25,3583.97
"Jan 28, 2019",3584.28,3586.75,3439.23,3470.45
"Jan 29, 2019",3468.87,3476.07,3400.82,3448.12
"Jan 30, 2019",3443.9,3495.17,3429.39,3486.18
"Jan 31, 2019",3485.41,3504.8,3447.92,3457.79
"Feb 01, 2019",3460.55,3501.95,3431.59,3487.95
"Feb 02, 2019",3484.63,3523.29,3467.57,3521.06
"Feb 03, 2019",3516.14,3521.39,3447.92,3464.01
"Feb 04, 2019",3467.21,3476.22,3442.59,3459.15
"Feb 05, 2019",3454.95,3478.15,3451.94,3466.36
"Feb 06, 2019",3469.09,3469.09,3398.57,3413.77
"Feb 07, 2019",3414.93,3427.95,3394.22,3399.47
"Feb 08, 2019",3401.38,3695.61,3391.02,3666.78
"Feb 09, 2019",3671.59,3679.94,3646.56,3671.2
"Feb 10, 2019",3673.2,3695.04,3640.98,3690.19
"Feb 11, 2019",3695.61,3695.61,3642.29,3648.43
"Feb 12, 2019",3642.75,3668.59,3618.56,3653.53
"Feb 13, 2019",3653.6,3669.75,3617.25,3632.07
"Feb 14, 2019",3631.17,3646.26,3607.7,3616.88
"Feb 15, 2019",3617.37,3647.8,3608.21,3620.81
"Feb 16, 2019",3615.27,3652.84,3615.27,3629.79
"Feb 17, 2019",3633.36,3680.54,3619.18,3673.84
"Feb 18, 2019",3671.37,3936.67,3669.98,3915.71
"Feb 19, 2019",3911.66,4010.88,3908.15,3947.09
"Feb 20, 2019",3946.69,4000.49,3926.25,3999.82
"Feb 21, 2019",4000.26,4010.01,3940.11,3954.12
"Feb 22, 2019",3952.41,4006.54,3950.82,4005.53
"Feb 23, 2019",3998.92,4166.29,3968.73,4142.53
"Feb 24, 2019",4145.46,4210.64,3793.71,3810.43
"Feb 25, 2019",3807.0,3913.71,3807.0,3882.7
"Feb 26, 2019",3878.7,3891.58,3837.99,3854.36
"Feb 27, 2019",3857.48,3888.8,3787.06,3851.05
"Feb 28, 2019",3848.26,3906.06,3845.82,3854.79
"Mar 01, 2019",3853.76,3907.8,3851.69,3859.58
"Mar 02, 2019",3855.32,3874.61,3832.13,3864.42
"Mar 03, 2019",3862.27,3875.48,3836.91,3847.18
"Mar 04, 2019",3845.09,3867.38,3733.75,3761.56
"Mar 05, 2019",3759.83,3903.92,3745.18,3896.38
"Mar 06, 2019",3897.08,3919.51,3871.46,3903.94
"Mar 07, 2019",3903.38,3939.37,3894.11,3911.48
"Mar 08, 2019",3913.23,3950.43,3875.23,3901.13
"Mar 09, 2019",3894.55,3987.24,3892.39,3963.31
"Mar 10, 2019",3966.17,3966.17,3924.38,3951.6
"Mar 11, 2019",3953.74,3966.38,3889.24,3905.23
"Mar 12, 2019",3903.76,3926.89,3863.56,3909.16
"Mar 13, 2019",3913.05,3926.6,3891.9,3906.72
"Mar 14, 2019",3905.58,3946.5,3901.3,3924.37
"Mar 15, 2019",3926.66,3968.54,3914.02,3960.91
"Mar 16, 2019",3963.9,4077.04,3961.66,4048.73
"Mar 17, 2019",4047.72,4054.12,4006.41,4025.23
"Mar 18, 2019",4029.97,4071.56,4009.12,4032.51
"Mar 19, 2019",4032.69,4082.22,4023.81,4071.19
"Mar 20, 2019",4070.79,4089.46,4031.11,4087.48
"Mar 21, 2019",4083.95,4097.36,4005.15,4029.33
"Mar 22, 2019",4028.51,4053.91,4021.54,4023.97
"Mar 23, 2019",4022.71,4049.88,4015.96,4035.83
"Mar 24, 2019",4035.16,4040.7,4006.19,4022.17
"Mar 25, 2019",4024.11,4038.84,3934.03,3963.07
"Mar 26, 2019",3969.23,3985.08,3944.75,3985.08
"Mar 27, 2019",3984.24,4087.07,3977.81,4087.07
"Mar 28, 2019",4087.58,4094.9,4040.27,4069.11
"Mar 29, 2019",4068.3,4113.5,4034.1,4098.37
"Mar 30, 2019",4092.14,4296.81,4053.91,4106.66
"Mar 31, 2019",4105.46,4113.02,4094.1,4105.4
"Apr 01, 2019",4105.36,4164.95,4096.9,4158.18
"Apr 02, 2019",4156.92,4905.95,4155.32,4879.88
"Apr 03, 2019",4879.96,5307.0,4876.62,4973.02
"Apr 04, 2019",4971.31,5063.16,4836.79,4922.8
"Apr 05, 2019",4922.81,5053.51,4919.49,5036.68
"Apr 06, 2019",5036.79,5205.82,4992.22,5059.82
"Apr 07, 2019",5062.79,5235.19,5050.41,5198.9
"Apr 08, 2019",5199.84,5318.84,5148.21,5289.77
"Apr 09, 2019",5289.92,5289.92,5167.42,5204.96
"Apr 10, 2019",5204.11,5421.65,5193.38,5324.55
"Apr 11, 2019",5325.08,5354.23,5017.3,5064.49
"Apr 12, 2019",5061.2,5103.27,4955.85,5089.54
"Apr 13, 2019",5088.85,5127.12,5061.59,5096.59
"Apr 14, 2019",5095.76,5184.02,5053.57,5167.72
"Apr 15, 2019",5167.32,5196.61,5024.07,5067.11
"Apr 16, 2019",5066.58,5238.95,5055.19,5235.56
"Apr 17, 2019",5236.14,5274.28,5219.21,5251.94
"Apr 18, 2019",5251.48,5319.99,5250.51,5298.39
"Apr 19, 2019",5298.15,5336.68,5233.33,5303.81
"Apr 20, 2019",5304.16,5358.49,5295.88,5337.89
"Apr 21, 2019",5335.88,5359.92,5257.34,5314.53
"Apr 22, 2019",5312.49,5422.69,5280.28,5399.37
"Apr 23, 2019",5399.37,5633.8,5389.41,5572.36
"Apr 24, 2019",5571.51,5642.04,5418.26,5464.87
"Apr 25, 2019",5466.52,5542.24,5181.34,5210.52
"Apr 26, 2019",5210.3,5383.63,5177.37,5279.35
"Apr 27, 2019",5279.47,5310.75,5233.64,5268.29
"Apr 28, 2019",5271.75,5326.23,5255.68,5285.14
"Apr 29, 2019",5284.86,5311.27,5216.49,5247.35
"Apr 30, 2019",5247.73,5363.26,5224.19,5350.73
"May 01, 2019",5350.91,5418.0,5347.65,5402.7
"May 02, 2019",5402.42,5522.26,5394.22,5505.28
"May 03, 2019",5505.55,5865.88,5490.2,5768.29
"May 04, 2019",5769.2,5886.89,5645.47,5831.17
"May 05, 2019",5831.07,5833.86,5708.04,5795.71
"May 06, 2019",5791.69,5802.96,5653.69,5746.81
"May 07, 2019",5745.6,5988.18,5741.4,5829.5
"May 08, 2019",5849.48,5989.98,5794.72,5982.46
"May 09, 2019",5982.32,6183.04,5982.32,6174.53
"May 10, 2019",6175.82,6434.62,6161.52,6378.85
"May 11, 2019",6379.67,7333.0,6375.7,7204.77
"May 12, 2019",7203.51,7503.87,6815.77,6972.37
"May 13, 2019",6971.18,8047.41,6898.28,7814.92
"May 14, 2019",7807.88,8268.71,7696.39,7994.42
"May 15, 2019",7989.37,8216.42,7899.11,8205.17
"May 16, 2019",8194.5,8320.82,7729.61,7884.91
"May 17, 2019",7886.93,7929.15,7038.12,7343.9
"May 18, 2019",7341.66,7447.27,7251.5,7271.21
"May 19, 2019",7267.96,8261.94,7267.96,8197.69
"May 20, 2019",8196.92,8200.97,7678.78,7978.31
"May 21, 2019",7977.97,8062.17,7843.34,7963.33
"May 22, 2019",7956.29,7997.61,7615.99,7680.07
"May 23, 2019",7677.27,7943.79,7533.2,7881.85
"May 24, 2019",7881.7,8140.72,7824.45,7987.37
"May 25, 2019",7991.89,8117.93,7965.98,8052.54
"May 26, 2019",8055.21,8687.52,7924.67,8673.22
"May 27, 2019",8674.07,8907.17,8668.71,8805.78
"May 28, 2019",8802.76,8807.02,8634.72,8719.96
"May 29, 2019",8718.59,8755.85,8482.73,8659.49
"May 30, 2019",8661.76,9008.31,8221.27,8319.47
"May 31, 2019",8320.29,8586.66,8172.55,8574.5
"Jun 01, 2019",8573.84,8625.6,8481.58,8564.02
"Jun 02, 2019",8565.47,8809.3,8561.24,8742.96
"Jun 03, 2019",8741.75,8743.5,8204.19,8209.0
"Jun 04, 2019",8210.99,8210.99,7564.49,7707.77
"Jun 05, 2019",7704.34,7901.85,7668.67,7824.23
"Jun 06, 2019",7819.63,7937.34,7571.47,7822.02
"Jun 07, 2019",7826.9,8126.15,7788.37,8043.95
"Jun 08, 2019",8036.77,8076.89,7837.61,7954.13
"Jun 09, 2019",7949.67,7975.97,7583.22,7688.08
"Jun 10, 2019",7692.28,8031.91,7586.73,8000.33
"Jun 11, 2019",8004.24,8026.39,7772.8,7927.71
"Jun 12, 2019",7925.43,8196.65,7862.36,8145.86
"Jun 13, 2019",8145.55,8311.57,8087.06,8230.92
"Jun 14, 2019",8230.9,8710.64,8183.39,8693.83
"Jun 15, 2019",8689.75,8859.13,8618.4,8838.38
"Jun 16, 2019",8841.44,9335.87,8814.56,8994.49
"Jun 17, 2019",8988.92,9416.41,8988.92,9320.35
"Jun 18, 2019",9335.47,9348.37,9004.9,9081.76
"Jun 19, 2019",9078.73,9299.62,9070.4,9273.52
"Jun 20, 2019",9273.06,9594.42,9232.48,9527.16
"Jun 21, 2019",9525.07,10144.56,9525.07,10144.56
"Jun 22, 2019",10175.92,11157.35,10107.04,10701.69
"Jun 23, 2019",10696.69,11246.14,10556.1,10855.37
"Jun 24, 2019",10853.74,11065.9,10610.43,11011.1
"Jun 25, 2019",11007.2,11790.92,11007.2,11790.92
"Jun 26, 2019",11778.58,13796.49,11755.6,13016.23
"Jun 27, 2019",13017.13,13311.14,10491.85,11182.81
"Jun 28, 2019",11162.17,12445.17,10914.5,12407.33
"Jun 29, 2019",12400.76,12400.91,11508.38,11959.37
"Jun 30, 2019",11931.99,12178.38,10799.01,10817.16
"Jul 01, 2019",10796.93,11206.44,10089.31,10583.13
"Jul 02, 2019",10588.68,10912.19,9737.88,10801.68
"Jul 03, 2019",10818.16,11968.08,10818.16,11961.27
"Jul 04, 2019",11972.72,12006.08,11166.57,11215.44
"Jul 05, 2019",11203.1,11395.66,10874.96,10978.46
"Jul 06, 2019",10982.54,11620.96,10982.54,11208.55
"Jul 07, 2019",11217.62,11541.62,11148.8,11450.85
"Jul 08, 2019",11446.6,12345.83,11393.37,12285.96
"Jul 09, 2019",12284.33,12779.13,12233.26,12573.81
"Jul 10, 2019",12571.54,13129.53,11710.98,12156.51
"Jul 11, 2019",12139.71,12144.62,11158.92,11358.66
"Jul 12, 2019",11354.3,11905.49,11179.14,11815.99
"Jul 13, 2019",11813.13,11841.96,10908.48,11392.38
"Jul 14, 2019",11381.02,11451.2,10234.58,10256.06
"Jul 15, 2019",10257.84,11052.77,9992.01,10895.09
"Jul 16, 2019",10896.65,10996.63,9448.11,9477.64
"Jul 17, 2019",9471.21,9963.13,9163.13,9693.8
"Jul 18, 2019",9698.5,10736.84,9376.8,10666.48
"Jul 19, 2019",10653.96,10716.98,10229.63,10530.73
"Jul 20, 2019",10525.82,11048.66,10451.28,10767.14
"Jul 21, 2019",10777.53,10841.89,10389.6,10599.11
"Jul 22, 2019",10596.95,10651.79,10154.92,10343.11
"Jul 23, 2019",10346.75,10346.75,9883.59,9900.77
"Jul 24, 2019",9887.73,9908.8,9614.31,9811.93
"Jul 25, 2019",9809.1,10154.25,9773.96,9911.84
"Jul 26, 2019",9913.13,9916.52,9717.98,9870.3
"Jul 27, 2019",9871.17,10167.32,9411.52,9477.68
"Jul 28, 2019",9491.63,9575.54,9252.3,9552.86
"Jul 29, 2019",9548.18,9681.65,9472.95,9519.15
"Jul 30, 2019",9522.33,9701.76,9437.34,9607.42
"Jul 31, 2019",9604.05,10085.63,9598.1,10085.63
"Aug 01, 2019",10077.44,10446.92,9922.02,10399.67
"Aug 02, 2019",10402.04,10657.95,10371.01,10518.17
"Aug 03, 2019",10519.28,10946.78,10503.5,10821.73
"Aug 04, 2019",10821.63,11009.21,10620.28,10970.18
"Aug 05, 2019",10960.74,11895.09,10960.74,11805.65
"Aug 06, 2019",11811.54,12273.82,11290.73,11478.17
"Aug 07, 2019",11476.19,12036.99,11433.7,11941.97
"Aug 08, 2019",11954.04,11979.42,11556.17,11966.41
"Aug 09, 2019",11953.47,11970.46,11709.75,11862.94
"Aug 10, 2019",11861.56,11915.66,11323.9,11354.02
"Aug 11, 2019",11349.74,11523.58,11248.29,11523.58
"Aug 12, 2019",11528.19,11528.19,11320.95,11382.62
"Aug 13, 2019",11385.05,11420.05,10830.33,10895.83
"Aug 14, 2019",10889.49,10889.56,10028.14,10051.7
"Aug 15, 2019",10038.42,10437.41,9675.32,10311.55
"Aug 16, 2019",10319.42,10524.35,9855.48,10374.34
"Aug 17, 2019",10358.72,10452.63,10086.7,10231.74
"Aug 18, 2019",10233.01,10487.07,10119.09,10345.81
"Aug 19, 2019",10350.28,10916.05,10313.2,10916.05
"Aug 20, 2019",10916.35,10947.04,10618.96,10763.23
"Aug 21, 2019",10764.57,10798.73,9962.72,10138.05
"Aug 22, 2019",10142.52,10233.0,9831.46,10131.06
"Aug 23, 2019",10136.31,10442.44,10078.19,10407.96
"Aug 24, 2019",10407.64,10418.02,9982.3,10159.96
"Aug 25, 2019",10160.74,10304.62,10008.79,10138.52
"Aug 26, 2019",10126.3,10512.33,10126.3,10370.82
"Aug 27, 2019",10372.83,10381.33,10087.3,10185.5
"Aug 28, 2019",10203.43,10279.37,9716.66,9754.42
"Aug 29, 2019",9756.79,9756.79,9421.63,9510.2
"Aug 30, 2019",9514.84,9656.12,9428.3,9598.17
"Aug 31, 2019",9597.54,9673.22,9531.8,9630.66
"Sep 01, 2019",9630.59,9796.76,9582.94,9757.97
"Sep 02, 2019",9757.47,10396.59,9730.65,10346.76
"Sep 03, 2019",10345.73,10736.1,10308.55,10623.54
"Sep 04, 2019",10621.18,10762.64,10434.71,10594.49
"Sep 05, 2019",10588.18,10627.27,10516.42,10575.53
"Sep 06, 2019",10578.2,10898.76,10292.3,10353.3
"Sep 07, 2019",10353.93,10558.67,10348.92,10517.25
"Sep 08, 2019",10518.11,10595.64,10409.09,10441.28
"Sep 09, 2019",10443.23,10450.31,10144.93,10334.97
"Sep 10, 2019",10336.41,10394.35,10020.57,10115.98
"Sep 11, 2019",10123.04,10215.95,9980.78,10178.37
"Sep 12, 2019",10176.82,10442.25,10099.24,10410.13
"Sep 13, 2019",10415.36,10441.49,10226.6,10360.55
"Sep 14, 2019",10345.4,10422.13,10291.69,10358.05
"Sep 15, 2019",10356.47,10387.04,10313.09,10347.71
"Sep 16, 2019",10347.22,10386.87,10189.74,10276.79
"Sep 17, 2019",10281.51,10296.77,10199.74,10241.27
"Sep 18, 2019",10247.8,10275.93,10191.47,10198.25
"Sep 19, 2019",10200.5,10295.67,9851.69,10266.42
"Sep 20, 2019",10266.32,10285.87,10132.19,10181.64
"Sep 21, 2019",10183.65,10188.1,10000.71,10019.72
"Sep 22, 2019",10024.12,10074.44,9922.53,10070.39
"Sep 23, 2019",10067.96,10074.24,9727.14,9729.32
"Sep 24, 2019",9729.32,9804.32,8370.8,8620.57
"Sep 25, 2019",8603.43,8744.83,8325.4,8486.99
"Sep 26, 2019",8487.67,8515.69,7895.63,8118.97
"Sep 27, 2019",8113.1,8271.52,7965.92,8251.85
"Sep 28, 2019",8251.27,8285.62,8125.43,8245.92
"Sep 29, 2019",8246.04,8261.71,7990.5,8104.19
"Sep 30, 2019",8104.23,8314.23,7830.76,8293.87
"Oct 01, 2019",8299.72,8497.69,8232.68,8343.28
"Oct 02, 2019",8344.21,8393.04,8227.7,8393.04
"Oct 03, 2019",8390.77,8414.23,8146.44,8259.99
"Oct 04, 2019",8259.49,8260.06,8151.24,8205.94
"Oct 05, 2019",8210.15,8215.53,8071.12,8151.5
"Oct 06, 2019",8149.88,8161.41,7958.85,7988.16
"Oct 07, 2019",7989.12,8308.45,7905.77,8245.62
"Oct 08, 2019",8246.85,8332.71,8185.76,8228.78
"Oct 09, 2019",8229.84,8627.71,8169.3,8595.74
"Oct 10, 2019",8585.28,8625.27,8471.93,8586.47
"Oct 11, 2019",8585.26,8721.78,8316.18,8321.76
"Oct 12, 2019",8315.67,8415.24,8313.34,8336.56
"Oct 13, 2019",8336.9,8470.99,8276.61,8321.01
"Oct 14, 2019",8320.83,8390.21,8284.13,8374.69
"Oct 15, 2019",8373.46,8410.71,8182.71,8205.37
"Oct 16, 2019",8204.67,8216.81,7985.09,8047.53
"Oct 17, 2019",8047.81,8134.83,8000.94,8103.91
"Oct 18, 2019",8100.93,8138.41,7902.16,7973.21
"Oct 19, 2019",7973.8,8082.63,7944.78,7988.56
"Oct 20, 2019",7997.81,8281.82,7949.44,8222.08
"Oct 21, 2019",8225.12,8296.69,8196.42,8243.72
"Oct 22, 2019",8243.4,8296.65,8074.46,8078.2
"Oct 23, 2019",8076.23,8093.0,7469.32,7514.67
"Oct 24, 2019",7509.73,7532.87,7446.99,7493.49
"Oct 25, 2019",7490.7,8691.54,7479.98,8660.7
"Oct 26, 2019",8667.58,10021.74,8662.62,9244.97
"Oct 27, 2019",9241.71,9749.53,9112.54,9551.71
"Oct 28, 2019",9565.1,9805.12,9256.15,9256.15
"Oct 29, 2019",9248.44,9516.18,9232.65,9427.69
"Oct 30, 2019",9422.46,9426.87,9085.37,9205.73
"Oct 31, 2019",9202.46,9383.16,9028.72,9199.58
"Nov 01, 2019",9193.99,9275.66,9132.05,9261.1
"Nov 02, 2019",9259.78,9377.49,9249.59,9324.72
"Nov 03, 2019",9324.79,9379.81,9141.25,9235.35
"Nov 04, 2019",9235.61,9505.05,9191.49,9412.61
"Nov 05, 2019",9413.0,9457.42,9256.93,9342.53
"Nov 06, 2019",9340.86,9423.24,9305.91,9360.88
"Nov 07, 2019",9352.39,9368.48,9202.35,9267.56
"Nov 08, 2019",9265.37,9272.76,8775.53,8804.88
"Nov 09, 2019",8809.47,8891.82,8793.16,8813.58
"Nov 10, 2019",8812.49,9103.83,8806.16,9055.53
"Nov 11, 2019",9056.92,9081.28,8700.61,8757.79
"Nov 12, 2019",8759.75,8853.77,8685.43,8815.66
"Nov 13, 2019",8812.03,8836.84,8761.65,8808.26
"Nov 14, 2019",8811.94,8826.94,8692.55,8708.09
"Nov 15, 2019",8705.71,8730.87,8484.84,8491.99
"Nov 16, 2019",8491.17,8592.0,8473.97,8550.76
"Nov 17, 2019",8549.47,8727.79,8500.97,8577.98
"Nov 18, 2019",8573.98,8653.28,8273.57,8309.29
"Nov 19, 2019",8305.13,8408.52,8099.96,8206.15
"Nov 20, 2019",8203.61,8237.24,8010.51,8027.27
"Nov 21, 2019",8023.64,8110.1,7597.38,7642.75
"Nov 22, 2019",7643.57,7697.38,6936.71,7296.58
"Nov 23, 2019",7296.16,7442.26,7151.42,7397.8
"Nov 24, 2019",7398.63,7408.58,7029.29,7047.92
"Nov 25, 2019",7039.98,7319.86,6617.17,7146.13
"Nov 26, 2019",7145.16,7320.23,7098.57,7218.37
"Nov 27, 2019",7220.88,7619.69,6974.17,7531.66
"Nov 28, 2019",7536.82,7730.07,7454.12,7463.11
"Nov 29, 2019",7466.73,7781.18,7460.76,7761.24
"Nov 30, 2019",7764.06,7836.1,7515.85,7569.63
"Dec 01, 2019",7571.62,7571.62,7291.34,7424.29
"Dec 02, 2019",7424.04,7474.82,7233.4,7321.99
"Dec 03, 2019",7323.98,7418.86,7229.36,7320.15
"Dec 04, 2019",7320.13,7539.78,7170.92,7252.03
"Dec 05, 2019",7253.24,7743.43,7232.68,7448.31
"Dec 06, 2019",7450.56,7547.0,7392.18,7547.0
"Dec 07, 2019",7547.27,7589.95,7525.71,7556.24
"Dec 08, 2019",7551.34,7634.61,7476.09,7564.35
"Dec 09, 2019",7561.8,7618.09,7365.99,7400.9
"Dec 10, 2019",7397.13,7424.02,7246.04,7278.12
"Dec 11, 2019",7277.2,7324.16,7195.53,7217.43
"Dec 12, 2019",7216.74,7266.64,7164.74,7243.13
"Dec 13, 2019",7244.66,7293.56,7227.12,7269.68
"Dec 14, 2019",7268.9,7308.84,7097.21,7124.67
"Dec 15, 2019",7124.24,7181.08,6924.38,7152.3
"Dec 16, 2019",7153.66,7171.17,6903.68,6932.48
"Dec 17, 2019",6931.32,6964.08,6587.97,6640.52
"Dec 18, 2019",6647.7,7324.98,6540.05,7276.8
"Dec 19, 2019",7277.59,7346.6,7041.38,7202.84
"Dec 20, 2019",7208.64,7257.92,7086.12,7218.82
"Dec 21, 2019",7220.59,7223.23,7112.74,7191.16
"Dec 22, 2019",7191.19,7518.03,7167.18,7511.59
"Dec 23, 2019",7508.9,7656.18,7326.19,7355.63
"Dec 24, 2019",7354.39,7535.72,7269.53,7322.53
"Dec 25, 2019",7325.76,7357.02,7220.99,7275.16
"Dec 26, 2019",7274.8,7388.3,7200.39,7238.97
"Dec 27, 2019",7238.14,7363.53,7189.93,7290.09
"Dec 28, 2019",7289.03,7399.04,7286.91,7317.99
"Dec 29, 2019",7317.65,7513.95,7279.87,7422.65
"Dec 30, 2019",7420.27,7454.82,7276.31,7293.0
"Dec 31, 2019",7294.44,7335.29,7169.78,7193.6
"Jan 01, 2020",7194.89,7254.33,7174.94,7200.17
"Jan 02, 2020",7202.55,7212.16,6935.27,6985.47
"Jan 03, 2020",6984.43,7413.72,6915.0,7344.88
"Jan 04, 2020",7345.38,7427.39,7309.51,7410.66
"Jan 05, 2020",7410.45,7544.5,7400.54,7411.32
"Jan 06, 2020",7410.45,7781.87,7409.29,7769.22
"Jan 07, 2020",7768.68,8178.22,7768.23,8163.69
"Jan 08, 2020",8161.94,8396.74,7956.77,8079.86
"Jan 09, 2020",8082.3,8082.3,7842.4,7879.07
"Jan 10, 2020",7878.31,8166.55,7726.77,8166.55
"Jan 11, 2020",8162.19,8218.36,8029.64,8037.54
"Jan 12, 2020",8033.26,8200.06,8009.06,8192.49
"Jan 13, 2020",8189.77,8197.79,8079.7,8144.19
"Jan 14, 2020",8140.93,8879.51,8140.93,8827.76
"Jan 15, 2020",8825.34,8890.12,8657.19,8807.01
"Jan 16, 2020",8812.48,8846.46,8612.1,8723.79
"Jan 17, 2020",8725.21,8958.12,8677.32,8929.04
"Jan 18, 2020",8927.21,9012.2,8827.33,8942.81
"Jan 19, 2020",8941.45,9164.36,8620.08,8706.25
"Jan 20, 2020",8704.63,8745.59,8560.47,8657.64
"Jan 21, 2020",8658.99,8755.71,8544.52,8745.89
"Jan 22, 2020",8744.21,8792.99,8636.75,8680.88
"Jan 23, 2020",8680.65,8687.75,8333.64,8406.52
"Jan 24, 2020",8405.57,8514.67,8266.84,8445.43
"Jan 25, 2020",8440.12,8458.45,8296.22,8367.85
"Jan 26, 2020",8364.41,8602.4,8325.5,8596.83
"Jan 27, 2020",8597.31,8977.73,8597.31,8909.82
"Jan 28, 2020",8912.52,9358.59,8908.45,9358.59
"Jan 29, 2020",9357.47,9406.43,9269.47,9316.63
"Jan 30, 2020",9316.02,9553.13,9230.9,9508.99
"Jan 31, 2020",9508.31,9521.71,9230.78,9350.53
"Feb 01, 2020",9346.36,9439.32,9313.24,9392.88
"Feb 02, 2020",9389.82,9468.8,9217.82,9344.37
"Feb 03, 2020",9344.68,9540.37,9248.63,9293.52
